,Unnamed: 0.1,Unnamed: 0,original,duplicate
557,557,557,262972,"{17659: 0.9839483208762313, 5765: 0.9837277769585319, 37471: 0.9829895491130681, '262870': 0.9826929049764511, 52685: 0.9823640986886597}"
558,558,558,262986,"{'262970': 0.9912170983431096, 73356: 0.9919903936440165, 1964: 0.9918580880056985, 8084: 0.9914785181749369}"
559,559,559,263054,"{69909: 0.9821305100328084, 50432: 0.9815224359311742, 42070: 0.9814931039425273, '239374': 0.981477348604018, '247047': 0.9812577284610939}"
560,560,560,263071,"{7116: 0.993760208249646, 11665: 0.9932795113378118, 48901: 0.992989514072115, '262982': 0.9927693663793398}"
561,561,561,263078,"{39725: 0.9823363665013846, 157: 0.98216755964796, 83: 0.9810675149190067, '184022': 0.980727441401641}"
562,562,562,263121,"{22361: 0.9834872928487312, 6972: 0.9827507816729185, '236529': 0.9814196696843912, 18632: 0.98129219706211}"
563,563,563,263157,"{48502: 0.9722106249196967, 69: 0.9717212819963724, '242388': 0.9715565580589195, 9458: 0.9707715027961561, 2053: 0.9707500330847254}"
564,564,564,263205,"{84622: 0.9829857660268094, '136686': 0.9778363694000768, 36926: 0.9798300588097449, 20921: 0.979460830870461}"
565,565,565,263242,"{'249638': 0.9910190932065814, 51465: 0.9912735332669491, 14598: 0.991173032401937, 64412: 0.9909032069120761}"
566,566,566,263305,"{25823: 0.9785162573516751, '180348': 0.9771913050872789, 61271: 0.9776789106134256, 56045: 0.9774524977288573}"
567,567,567,263446,"{73390: 0.9906308144682339, 79931: 0.9892472892505344, 64389: 0.9890465017917456, '110089': 0.9887707329064052}"
568,568,568,263561,"{'259181': 0.988704677948995, 59333: 0.9886894523861997, 8050: 0.9886205117814163, 267: 0.9885688004272881}"
569,569,569,263562,"{267: 0.9932777687591949, 50012: 0.9922610183203622, 74916: 0.9921202624559113, '256953': 0.9915038781869614, 8590: 0.9915027833771358}"
570,570,570,263567,"{'262418': 0.9896383848259558, 5504: 0.9893944707273715, 64451: 0.9893781833297702, 53228: 0.9893372268810092}"
571,571,571,263575,"{24583: 0.9785185800733631, 76247: 0.9784563507840299, 77204: 0.9781706661451132, 52036: 0.9769554641970822, '261613': 0.976487358729361}"
572,572,572,263579,"{67754: 0.9871930833132799, 39307: 0.987046069466462, '227067': 0.9863502654200311, '241746': 0.9863148260069169, 5538: 0.985700856504917}"
573,573,573,263599,"{'262970': 0.9907990033392801, '262986': 0.9900219648358426, 79759: 0.9894807262784886, 11050: 0.9891825674134552, 1088: 0.9878651554993002}"
574,574,574,263661,"{18: 0.9719693312192165, '242815': 0.9712775982431011, 39012: 0.96996816046667, 50437: 0.9698276133678039, '243209': 0.969232314394264}"
575,575,575,263663,"{16901: 0.9844685268698014, 32881: 0.9823160171439267, 16902: 0.9818533650145602, '263445': 0.981141439294753, 2053: 0.9800310364331646}"
576,576,576,263672,"{84934: 0.9908021368378227, 645: 0.9902396709957931, '251608': 0.990215703657924, 3756: 0.9900546308374352, 41387: 0.989683897520944}"
577,577,577,263679,"{74916: 0.9958151031341446, 82346: 0.9953310627957248, 3750: 0.99521607898473, '262966': 0.9947164972575552}"
578,578,578,263688,"{5320: 0.9709221654580685, '263530': 0.9694389862438114, 42669: 0.9706887882091972, 45612: 0.9684323369095231}"
579,579,579,263726,"{38381: 0.9933247424468482, 31601: 0.9929822005649592, 79091: 0.9924404553868196, 74447: 0.9924277967689313, '240222': 0.9923778778322574}"
580,580,580,263791,"{4685: 0.9830281650494657, '248919': 0.9825919738385585, 3850: 0.9814517319206312, '241476': 0.9801511672746573, 16035: 0.9791069249976637}"
581,581,581,263799,"{4313: 0.987899143460051, 9052: 0.987895363813171, 4629: 0.9876806716110774, '131695': 0.9867397380463144, 51221: 0.9866204258403443}"
582,582,582,263818,"{'242894': 0.968359402349124, '257342': 0.9678992293579085, 4188: 0.9670997001728268, 61133: 0.9670141868676585, 9458: 0.9669069226519248}"
583,583,583,263845,"{66945: 0.9943214504299673, '92802': 0.9933246830366258, 15733: 0.9932043256572513, '119014': 0.9931650789693769, 74916: 0.9930953103935969}"
584,584,584,263872,"{'242388': 0.9697584197977251, 8068: 0.9692398676195473, 42537: 0.9688603633535365, 7850: 0.9686384616552217}"
585,585,585,263949,"{'216464': 0.9721163300812994, 130: 0.9733027374236403, 9287: 0.972677278152285, 33945: 0.9721552597453869}"
586,586,586,263955,"{275: 0.9675772676620957, 35937: 0.967336305272037, '256884': 0.9667974670840952, 43034: 0.9660261327948416, 18628: 0.9659763619376156}"
587,587,587,263999,"{45276: 0.9892056206705837, 53530: 0.9873762993034549, 43237: 0.9871180850876856, 57768: 0.987093809491015, '249004': 0.9869028835182994}"
588,588,588,264043,"{'241155': 0.9962146193075984, 44536: 0.9953528028833166, 37032: 0.9952832368511083, 84306: 0.9952712371967536, 22268: 0.9949561011029386}"
589,589,589,264059,"{'256801': 0.9671379041574601, 22748: 0.9689293069108869, 3850: 0.9681909758144617, 6781: 0.967567541642941}"
590,590,590,264087,"{'262418': 0.9865468007961401, 37708: 0.9861672930018088, 83559: 0.9858269806609611, '263567': 0.9855610430270659, 4927: 0.9855009112690424}"
591,591,591,264091,"{'234998': 0.9875732793363574, '145997': 0.9851704766891278, 34901: 0.9847589392124989, 54196: 0.9847352137562763, 2226: 0.9846013962152571}"
592,592,592,264142,"{4188: 0.977289601425878, 3850: 0.9759561674366, '249529': 0.9745957703330947, '243677': 0.9741864884338918, 10835: 0.9734015999820026}"
593,593,593,264152,"{'242167': 0.9797094314796911, 70134: 0.9803412813853158, 52481: 0.9799354327170559, 17338: 0.9795030205845391}"
594,594,594,264250,"{'262613': 0.9740242798325238, 15845: 0.9740067875062141, 31056: 0.9729694586403271, 40253: 0.972602773158205}"
595,595,595,264395,"{6144: 0.9925395576667032, '262922': 0.9911262197518049, 18745: 0.9912841301731325, 51368: 0.9912486228382741}"
596,596,596,264501,"{54237: 0.9907099605268139, 13099: 0.9890933275623968, '264484': 0.9882861232981252, 41454: 0.9887755091102032}"
597,597,597,264553,"{39725: 0.9860364628226757, 23684: 0.9854129717859869, '252712': 0.9835668985753532, 71942: 0.9835281813390431}"
598,598,598,264595,"{'243507': 0.9921653060065151, 45117: 0.9921021419552979, 53114: 0.991605451456827, '254648': 0.9915531443721479, 75781: 0.9910024048953534}"
599,599,599,264742,"{54196: 0.9876205995222855, 34901: 0.9858031161180132, 78429: 0.9842794485421424, 33480: 0.983685476805878, '245441': 0.983618348127692}"
600,600,600,264804,"{6218: 0.9793503071636372, 45011: 0.977331489935003, '256073': 0.9759733966634335, 20681: 0.9757775807542026}"
601,601,601,264831,"{'262651': 0.9777474195710448, 5765: 0.9764454027879779, 63746: 0.9762377825931015, 21255: 0.9760584360738712}"
602,602,602,264839,"{'244354': 0.9817708895995014, 72523: 0.9810078825734649, 26720: 0.9809201324903927, '143207': 0.9803619023323026, 51389: 0.9801260091722896}"
603,603,603,264920,"{5: 0.9813398276062995, '239589': 0.9789651770003891, 3089: 0.9800783568909724, 21638: 0.9792292749841429}"
604,604,604,265009,"{5892: 0.9920668360367771, '2108': 0.9912619049582285, 26895: 0.9909863558063001, 74771: 0.9903455831433033, 24139: 0.9902066572528581}"
605,605,605,265028,"{'256316': 0.9832560950057347, 10545: 0.98416813068929, 81550: 0.9840411513084892, 18808: 0.9834306950297964}"
606,606,606,265056,"{27551: 0.9858110957967552, 37708: 0.9857501988132693, '239651': 0.9847958877055176, 80113: 0.9850993598766836}"
607,607,607,265100,"{'208910': 0.9847966992828612, 76499: 0.9853092056012338, 10932: 0.9849652181396628, 26827: 0.9848178517824201}"
608,608,608,265290,"{64436: 0.9841492263710013, '258679': 0.9823067469323598, 39996: 0.9821139844672001, 11145: 0.9819309861840868}"
609,609,609,265299,"{12284: 0.9944563786725954, 33998: 0.9932004496114674, 79658: 0.9929557018978377, '265289': 0.9928189908678403}"
610,610,610,265320,"{'265049': 0.9776060466099382, 74834: 0.9803903697415516, 81939: 0.9799607317684521, 19657: 0.9780468209860377}"
611,611,611,265427,"{15431: 0.9868131904299637, '247552': 0.9858874075751143, 9322: 0.9863591135490942, 60941: 0.9857731739493989}"
612,612,612,265429,"{'197598': 0.972550024116488, 47915: 0.9726937657127016, 34982: 0.9724281524109997, 6218: 0.9723356718976658}"
613,613,613,265700,"{13771: 0.9926524656752815, 9036: 0.9922100293024998, '265699': 0.9920930010068861, 9588: 0.9918321652057378}"
614,614,614,265756,"{'264309': 0.9907670594986152, 52553: 0.9920341387352685, 3247: 0.9915308849270577, 19980: 0.9901916650884125}"
615,615,615,265831,"{'265740': 0.9758480461396289, 12: 0.9724552298269421, 9458: 0.971171383270624, 3850: 0.9709839526596791}"
616,616,616,265878,"{'265454': 0.9958131210980049, 40618: 0.9950373418974924, 47508: 0.9949760304458143, 51389: 0.9949332116166657}"
617,617,617,265929,"{'257815': 0.9888292660553528, 83530: 0.98856505458929, 10006: 0.9875850131860712, '259013': 0.9870003944926271, 39725: 0.9867461332592409}"
618,618,618,265951,"{'239945': 0.9670982116274048, 12833: 0.9665683917897717, 9891: 0.9652088597000542, 51968: 0.9650986452469831, 3089: 0.9649959551229852}"
619,619,619,265953,"{34797: 0.969845914390063, 50086: 0.9697624764637636, 48082: 0.96853020953141, 18: 0.9684264111564336, '252484': 0.9683787129151544}"
620,620,620,266018,"{15019: 0.9774468673039679, 2591: 0.9773480656493684, '264726': 0.9766835983739458, 26232: 0.9770552317885843}"
621,621,621,266048,"{28245: 0.9881753789545982, 80489: 0.9866862387360883, 15442: 0.9865880414463868, '258997': 0.9861928652465617, 9372: 0.9857185994727379}"
622,622,622,266136,"{'226718': 0.983009702162636, 41597: 0.9829617402303772, 20216: 0.9826220661964459, 10545: 0.9824979741887568}"
623,623,623,266179,"{34785: 0.993646255864358, 37674: 0.9930092464905349, 37761: 0.9929980469366678, 5947: 0.9929407775921738, '266170': 0.9923982891237503}"
624,624,624,266249,"{15442: 0.9917159055071405, '223492': 0.9906431456061947, 157: 0.990542245970116, 23684: 0.9900589253680658}"
625,625,625,266333,"{59320: 0.990311044000961, 84877: 0.9895441076209064, 15295: 0.9893996567095623, '253060': 0.9892000836984277}"
626,626,626,266407,"{77363: 0.9911510750679666, '266329': 0.9900942882979884, 83986: 0.9903712408694963, 18736: 0.9900745876392903}"
627,627,627,266488,"{'263121': 0.9851449265702494, 23610: 0.9844778717883412, 1436: 0.9834765107562357, 36820: 0.9833880436249187, '236529': 0.9831555095995197}"
628,628,628,266547,"{393: 0.9784009634049888, '162238': 0.9779917781687032, 71942: 0.9775148548366357, 89: 0.9773907033953381, 24652: 0.9771779895669332}"
629,629,629,266567,"{22729: 0.9888278259175393, '266565': 0.9883538581269938, 4302: 0.9871558183160691, 61638: 0.9867478492512012, 14937: 0.9866906723055997}"
630,630,630,266571,"{2946: 0.9903557155770142, 35515: 0.9900643738068898, '266557': 0.9895219384412435, 37994: 0.9893364137814431}"
631,631,631,266580,"{'265668': 0.9876004117303995, 35991: 0.9874516810756624, 4927: 0.9866612360551492, 10589: 0.986524375474423}"
632,632,632,266638,"{6321: 0.9894340154150105, '257327': 0.9886809803705641, 79343: 0.989263079485136, 5665: 0.9886592600274906}"
633,633,633,266653,"{18096: 0.984316750229425, '264714': 0.9812050946818178, 25823: 0.9814618540356789, 35674: 0.9810876277960556}"
634,634,634,266724,"{8: 0.9731224440522207, '265740': 0.9718643913946432, '265831': 0.9717059708958666, 23427: 0.9707907175945452, 47175: 0.9707864816401289}"
635,635,635,266932,"{'261276': 0.9788378526350993, 50368: 0.978987757575537, 47997: 0.978764847687524, 79332: 0.9773671184451234}"
636,636,636,267075,"{'259496': 0.9878534369902267, 85020: 0.9859921597830011, '258877': 0.9859813694512212, 22548: 0.9854574516736799, 19988: 0.9851622787315655}"
637,637,637,267109,"{42669: 0.9719085872104263, 80533: 0.9714985478273974, '264194': 0.9705974563933852, 41508: 0.9703536856918538}"
638,638,638,267132,"{'257919': 0.9889898451331369, 53228: 0.9893372027525517, 60813: 0.9892894548162615, 49685: 0.9892497511261164}"
639,639,639,267194,"{14927: 0.9838557077190627, 28482: 0.9835935926207469, '213558': 0.9830139574348995, 157: 0.9829143315560938, '226825': 0.9824267768213109}"
640,640,640,267278,"{9590: 0.9922237348616941, 53775: 0.9910807529042105, '257919': 0.9904603441860567, 36287: 0.9901622043785213, '267132': 0.990157926233684}"
641,641,641,267365,"{'265525': 0.970608283551989, 52124: 0.9717099906814065, 12291: 0.9701956386516952, 2561: 0.9694630520597399}"
642,642,642,267403,"{70876: 0.9777544704392782, '257970': 0.9750101667705957, 6737: 0.975516232747551, 863: 0.9754388992152897}"
643,643,643,267469,"{'108735': 0.9906382315060891, 76263: 0.990532039328186, 57040: 0.9900363075659537, 77199: 0.9899695607533163}"
644,644,644,267480,"{'196884': 0.9864147119850124, 21857: 0.9854011104452323, 2075: 0.9831948335823866, 71579: 0.9825738904718361, '261718': 0.9824867120381696}"
645,645,645,267513,"{928: 0.994466671698033, 51834: 0.993131981956198, 65405: 0.9922307778504412, '262346': 0.991503847904014, 500: 0.9914968963851865}"
646,646,646,267515,"{'267150': 0.9816824349886928, 3767: 0.9825532363151732, 9866: 0.9821440657677284, 22361: 0.9821308308107076}"
647,647,647,267541,"{48627: 0.9833229082542108, '258679': 0.980940197604558, 26720: 0.9808578363209568, 47783: 0.9803554131774382}"
648,648,648,267678,"{'267450': 0.9906400682787443, 5539: 0.9906981521074115, 41125: 0.9906362874812107, 45446: 0.9905694517599574}"
649,649,649,267712,"{'215509': 0.9940335106989706, 48339: 0.9944649356905829, 78767: 0.9943542382414107, 57708: 0.9939844542760524}"
650,650,650,267746,"{2368: 0.9719807244573279, 33004: 0.9718697522039671, '267722': 0.9664403666718938, 40008: 0.9663510253716092, 29380: 0.9655810193834481}"
651,651,651,267800,"{52595: 0.9878230209060787, 44211: 0.9845387342738443, '266367': 0.9845132773590183, 51688: 0.9839092589669374, 48133: 0.9833372984829758}"
652,652,652,267856,"{63178: 0.9874650423990685, '267278': 0.9874223997257313, 20069: 0.9870702384692603, 8838: 0.9868909421834047, 2586: 0.9868030874324718}"
653,653,653,267970,"{5123: 0.9942324560426044, 13404: 0.993119057786924, '266488': 0.9927619050693804, 47721: 0.992752405600782, 57768: 0.9925259373653935}"
654,654,654,267979,"{113: 0.9866459172957828, 6446: 0.9855147805420579, '196066': 0.9851543158699354, 54196: 0.9849502393346494, 42598: 0.9844003403670067}"
655,655,655,267991,"{1310: 0.9935571764640448, 36130: 0.9918630207292851, '266367': 0.991439732911026, 7454: 0.9913148594992954, 9878: 0.9909648557597144}"
656,656,656,267994,"{23427: 0.9784188729943436, '212615': 0.9753022402972509, 29385: 0.9747407529494947, 22628: 0.9742736890989057, 6052: 0.9742455220889052}"
657,657,657,268094,"{'267791': 0.9891858418638376, 18841: 0.9887444678032801, 51713: 0.9882516595774881, 37077: 0.9868220372336857, 1686: 0.9865992933187955}"
658,658,658,268149,"{25936: 0.9862676564220473, 23059: 0.9856256914106105, '257425': 0.985596898521578, 72780: 0.9852853309831233, 4944: 0.9844450412370238}"
659,659,659,268151,"{23684: 0.9921818190634476, '267425': 0.9910884729976609, 46199: 0.9909276352850492, 17659: 0.9900419367932632, 19080: 0.989892575294398}"
660,660,660,268225,"{748: 0.9910306075120989, 62460: 0.9902770106211781, 31944: 0.9902299388435096, '267425': 0.9900258077864544, 58507: 0.9898672762927935}"
661,661,661,268248,"{48502: 0.9749548053950858, 53512: 0.972404868590273, '265320': 0.9704265504580624, 1231: 0.9697598534438954, 66311: 0.9684116258297083}"
662,662,662,268334,"{69189: 0.991040899838822, 42127: 0.9909159471016641, 31223: 0.9906901682506545, 10232: 0.9905547587879076, '268150': 0.9905322542956104}"
663,663,663,268402,"{50902: 0.9862360024568358, 29514: 0.9858083784332681, 39648: 0.9857620326917955, '234300': 0.9853330350788839, 18841: 0.9843497014044856}"
664,664,664,268457,"{'267746': 0.9866870208180095, 60428: 0.9854523727898985, 70196: 0.9853421399669591, 5539: 0.9851817304327763, 6688: 0.9851776685594356}"
665,665,665,268471,"{'268321': 0.965144229634802, 49036: 0.9648123390900222, 30700: 0.964330163235685, 70682: 0.9632941616985974, 65449: 0.9618716818065769}"
666,666,666,268630,"{42296: 0.9938800826658583, 19046: 0.993691956686811, '257185': 0.9930522188845787, 29837: 0.9929706708336205, 32434: 0.9927980901222967}"
667,667,667,268666,"{14213: 0.9815294488196167, 31537: 0.9810650338409822, '262604': 0.9809510051583847, 58451: 0.9785306246019523, 30888: 0.9783497756429453}"
668,668,668,268863,"{'268334': 0.9910592224381166, 6319: 0.9906636065094486, 26895: 0.9902658892431665, 40599: 0.990129692407882, 40605: 0.9898082943980301}"
669,669,669,268878,"{84934: 0.9921831005703542, '262694': 0.9910737650845658, 1552: 0.9905322342137485, 34901: 0.9904676019695634, 27367: 0.9904382690650374}"
670,670,670,268889,"{393: 0.9829018173240441, 2448: 0.9828423534315, '268745': 0.9822376368040449, 75129: 0.981773931266175, 49841: 0.9807731646242112}"
671,671,671,268903,"{16690: 0.9935847936271343, 7454: 0.9933850787260259, 39560: 0.9931477556170945, '267991': 0.993074893079704, 37455: 0.992916493315883}"
672,672,672,268920,"{36629: 0.9745228655514541, 4944: 0.969911358647112, 35937: 0.9697562316207207, 863: 0.9691450325103887, '257970': 0.969133710186472}"
673,673,673,269079,"{29394: 0.9799195150505896, 15442: 0.9779696595059914, 47074: 0.9777380614981618, 39725: 0.9776404639508285, '169887': 0.9775424826098238}"
674,674,674,269320,"{70876: 0.9773265744325867, '257970': 0.975446624217014, 15020: 0.9749213317555088, 36629: 0.9744791596027882, 11329: 0.9742637891498938}"
675,675,675,269333,"{27926: 0.9906116485026758, 928: 0.9904617844481524, '256493': 0.990016282734322, 15896: 0.9900094794373409, 49154: 0.9900037624933985}"
676,676,676,269420,"{66500: 0.9910838249169965, 8590: 0.9908476269583982, 72488: 0.9905312460345596, '171518': 0.99002590503186, 18216: 0.9899289078729436}"
677,677,677,269434,"{1968: 0.9835321595414857, '267333': 0.9833464853248842, 1422: 0.9833150440769227, 3651: 0.9832926857261072, 49259: 0.9829766459416263}"
678,678,678,269515,"{32936: 0.9906092631361532, '262694': 0.9896020614350229, 40599: 0.9891756286669857, 5090: 0.9888010908999572, 38088: 0.9887083167666834}"
