,Unnamed: 0.1,Unnamed: 0,original,duplicate
1498,1498,1498,736494,"{46761: 0.9866257091127714, '719015': 0.9854097854674904, 41292: 0.9838322253130928, 102740: 0.9833782832249257, 102868: 0.9833737813187531}"
1499,1499,1499,736544,"{'713132': 0.9889282887135321, 105225: 0.9864172942266953, 104528: 0.9860978280280288, 21360: 0.9858527147855926, 113189: 0.9855001449614897}"
1500,1500,1500,736709,"{36218: 0.9970654571782213, '716949': 0.9967007924887182, 53925: 0.996489023407982, 46465: 0.9962219549051089, 95351: 0.9961611543800134}"
1501,1501,1501,736775,"{113189: 0.9937388128583031, 97490: 0.9922718876888834, 47253: 0.9912800893022808, '735186': 0.99044660257521, 102467: 0.9901850469675832}"
1502,1502,1502,736796,"{34418: 0.9896392319527203, '726267': 0.9893783126782918, 80862: 0.9868654724684863, 35292: 0.9868275816751341, 49459: 0.9867992851355462}"
1503,1503,1503,736868,"{114030: 0.9934784361349982, 42660: 0.9918039936348615, '607737': 0.9916759581184631, 112679: 0.9915956957398298, 103895: 0.99151654365132}"
1504,1504,1504,736889,"{98341: 0.9827908307992311, '713904': 0.9827669610034325, 98913: 0.981635363136791, 99951: 0.9813261577235483, 113155: 0.9812487023295421}"
1505,1505,1505,736999,"{'736996': 0.9891761998383088, 74599: 0.989000908772051, 34367: 0.987846435351197, 101005: 0.9877414547290997, 19465: 0.9875677686817009}"
1506,1506,1506,737103,"{'731376': 0.9850845040422549, 30405: 0.9795812825849464, 6854: 0.979513497513635, 107239: 0.9792370505991588, 64238: 0.9790631175792299}"
1507,1507,1507,737303,"{28764: 0.9956962361661374, 102992: 0.9956193752910343, '736739': 0.9953189175526872, 235: 0.9952757770096203, 30252: 0.9948402470829849}"
1508,1508,1508,737351,"{109285: 0.9950294298588767, 44099: 0.9949549166777594, 164: 0.994225249437177, 104589: 0.9941923177307758, '716197': 0.9936681245602935}"
1509,1509,1509,737372,"{107570: 0.9915114639228184, 113385: 0.9914851597757033, '735186': 0.9912676383067582, 101572: 0.9912250141750807, 84891: 0.991131336063778}"
1510,1510,1510,737373,"{'723794': 0.9915114639228184, 113385: 0.9914851597757033, 100073: 0.9912676383067582, 101572: 0.9912250141750807, 84891: 0.991131336063778}"
1511,1511,1511,737374,"{101572: 0.9914505411056389, 107570: 0.9911588616697091, 102131: 0.9907906441996759, '712074': 0.9907566343662019, 94849: 0.99073889325319}"
1512,1512,1512,737375,"{101572: 0.9914505411056389, 107570: 0.9911588616697091, 102131: 0.9907906441996759, '698196': 0.9907566343662019, 94849: 0.99073889325319}"
1513,1513,1513,737377,"{84891: 0.9929636782854574, 101572: 0.9922408585313076, 97490: 0.9921335716544548, 102131: 0.9920527178505592, '657300': 0.9919096251834961}"
1514,1514,1514,737378,"{84891: 0.9929636782854574, 101572: 0.9922408585313076, '695991': 0.9921335716544548, 102131: 0.9920527178505592, 107570: 0.9919096251834961}"
1515,1515,1515,737738,"{'695398': 0.9958805626055158, 102537: 0.9942009931290349, 84891: 0.9940632106201466, 102467: 0.9936617230750312, 2780: 0.9933980368696211}"
1516,1516,1516,737757,"{97508: 0.9843585841981078, 495: 0.9836429955689578, 102895: 0.9827509432101287, '570060': 0.9821030048407455, 38801: 0.9821000865355178}"
1517,1517,1517,737830,"{103243: 0.9952151724408503, 29931: 0.9947325320433743, '735222': 0.9938606384942512, 96963: 0.9937915851640022, 96940: 0.9937425985525209}"
1518,1518,1518,737903,"{'542205': 0.9881854061435825, 98910: 0.9881768767506787, 44391: 0.9879250921475461, 98837: 0.9873423198485244, 75241: 0.9872459502137005}"
1519,1519,1519,737905,"{113189: 0.9924470056317418, 84891: 0.992200497836322, 96333: 0.9920924881843012, '737904': 0.9912088970898791, 102537: 0.99086499330292}"
1520,1520,1520,737918,"{96333: 0.9907834161331286, 110946: 0.9900966717051602, 56318: 0.9899848556567754, 102131: 0.9899577759044322, '737904': 0.9895954010044788}"
1521,1521,1521,737919,"{96333: 0.9907834161331286, 110946: 0.9900966717051602, 56318: 0.9899848556567754, 102131: 0.9899577759044322, '737904': 0.9895954010044788}"
1522,1522,1522,737943,"{104801: 0.9882574297342742, '737648': 0.986745551095295, 89863: 0.9856808215166527, 96940: 0.9849365337424516, 29931: 0.9848166415588264}"
1523,1523,1523,737989,"{97490: 0.9876127628415587, 3647: 0.987549255213663, 64238: 0.9875461908985155, '712546': 0.9871118605739873, 113189: 0.987060215020755}"
1524,1524,1524,737991,"{106555: 0.9877239214365113, 36479: 0.9874656045648728, 112030: 0.986986001936973, '696040': 0.9868890269267769, 44456: 0.9866670375691743}"
1525,1525,1525,738120,"{2780: 0.9920965796132264, 102537: 0.9920592566641819, '716949': 0.9916659706154244, 101390: 0.9913907149533455, 104813: 0.9911670657437274}"
1526,1526,1526,738127,"{113385: 0.9913262279187353, 102131: 0.9910061249166618, 100438: 0.990904178095924, 84891: 0.9907295443045545, '673151': 0.9905148242852215}"
1527,1527,1527,738129,"{113385: 0.9913262279187353, 102131: 0.9910061249166618, '699727': 0.990904178095924, 84891: 0.9907295443045545, 101008: 0.9905148242852215}"
1528,1528,1528,738138,"{94466: 0.9916407942377461, 104813: 0.991297679046577, 38778: 0.9912954132312648, 42939: 0.9902516002981292, '679406': 0.9902237120296643}"
1529,1529,1529,738139,"{94466: 0.9916407942377461, 104813: 0.991297679046577, 38778: 0.9912954132312648, 42939: 0.9902516002981292, '717898': 0.9902237120296643}"
1530,1530,1530,738144,"{104972: 0.990084021521483, 35209: 0.9899676542311941, 107570: 0.9899003732276006, '686194': 0.9895944865669148, 83077: 0.9895459440655427}"
1531,1531,1531,738145,"{'685295': 0.990084021521483, 35209: 0.9899676542311941, 107570: 0.9899003732276006, 29280: 0.9895944865669148, 83077: 0.9895459440655427}"
1532,1532,1532,738150,"{104813: 0.9907199206255672, 80864: 0.9905214057268447, 103159: 0.9904805649476929, '738144': 0.9900453707532486, 102537: 0.9897748759586652}"
1533,1533,1533,738151,"{'737991': 0.9907199206255672, 80864: 0.9905214057268447, 103159: 0.9904805649476929, 101572: 0.9900453707532486, 102537: 0.9897748759586652}"
1534,1534,1534,738155,"{42: 0.9879988507055959, '738127': 0.987936059116775, 113011: 0.9871402525135857, 42812: 0.9870880502289358, 3897: 0.9869395982067863}"
1535,1535,1535,738156,"{42: 0.9879988507055959, 28777: 0.987936059116775, '685295': 0.9871402525135857, 42812: 0.9870880502289358, 3897: 0.9869395982067863}"
1536,1536,1536,738174,"{84891: 0.9915178997585935, 102537: 0.9899791779166562, 97490: 0.9898518643612069, '723433': 0.989463684089153, 113189: 0.9892274876291764}"
1537,1537,1537,738175,"{84891: 0.9915178997585935, '703961': 0.9899791779166562, 97490: 0.9898518643612069, 44785: 0.989463684089153, 113189: 0.9892274876291764}"
1538,1538,1538,738180,"{47253: 0.9901501386921076, 101188: 0.9897445428109731, 109572: 0.9893417688845031, '695404': 0.9893040554913185, 13600: 0.9888968671699981}"
1539,1539,1539,738181,"{47253: 0.9901501386921076, 101188: 0.9897445428109731, 109572: 0.9893417688845031, 94849: 0.9893040554913185, 13600: 0.9888968671699981}"
1540,1540,1540,738183,"{84906: 0.9912681877789592, 98275: 0.9909304183740629, 109572: 0.99003018240587, 13534: 0.9899926605017612, 101572: 0.9896920095465578}"
1541,1541,1541,738184,"{84906: 0.9912681877789592, 98275: 0.9909304183740629, 109572: 0.99003018240587, 13534: 0.9899926605017612, 101572: 0.9896920095465578}"
1542,1542,1542,738186,"{104629: 0.9908617302094063, 101097: 0.9898743008542027, 97108: 0.989836120450944, 104140: 0.9897346554994824, 30760: 0.9895397098605846}"
1543,1543,1543,738187,"{104629: 0.9908617302094063, 101097: 0.9898743008542027, 97108: 0.989836120450944, 104140: 0.9897346554994824, 30760: 0.9895397098605846}"
1544,1544,1544,738200,"{2784: 0.9909449629935626, 38778: 0.990813224539223, 96333: 0.990683380157128, 104813: 0.9906647172784998, 101188: 0.9905987567211102}"
1545,1545,1545,738201,"{2784: 0.9909449629935626, 38778: 0.990813224539223, 96333: 0.990683380157128, 104813: 0.9906647172784998, 101188: 0.9905987567211102}"
1546,1546,1546,738210,"{104908: 0.9921358371848231, 113385: 0.9918326323791409, 99771: 0.9917091901239556, 97108: 0.9916252396883611, 101572: 0.9913640960482568}"
1547,1547,1547,738211,"{104908: 0.9921358371848231, 113385: 0.9918326323791409, 99771: 0.9917091901239556, 97108: 0.9916252396883611, 101572: 0.9913640960482568}"
1548,1548,1548,738213,"{100438: 0.9912163081567806, 102131: 0.9911878320990546, 107570: 0.9911342743668367, 84541: 0.9908779491186422, 104629: 0.9906478720135654}"
1549,1549,1549,738214,"{100438: 0.9912163081567806, 102131: 0.9911878320990546, 107570: 0.9911342743668367, 84541: 0.9908779491186422, 104629: 0.9906478720135654}"
1550,1550,1550,738397,"{44236: 0.9867501143510554, 43408: 0.9850426661951728, 44391: 0.983440263771377, 52119: 0.9831385921248259, 99389: 0.983117434854083}"
1551,1551,1551,738435,"{44099: 0.997214269027528, 69068: 0.997202516400169, 40927: 0.9963985824727988, 111777: 0.9963506504089329, 101082: 0.9961214604295445}"
1552,1552,1552,738490,"{55041: 0.987769126485937, 37434: 0.9877616483062445, 47210: 0.9871931175366764, 7952: 0.9870889421801934, 104505: 0.9870577004107269}"
1553,1553,1553,738491,"{103475: 0.9950480121139027, 30858: 0.993797420650395, 31506: 0.9937841166708606, 38929: 0.993578869879636, 112763: 0.9933779591111105}"
1554,1554,1554,738563,"{113189: 0.9942875234803613, 2780: 0.9928877503464556, 96333: 0.9926047124126111, 101188: 0.9925342130936103, 84891: 0.9921515194563075}"
1555,1555,1555,738606,"{80562: 0.9819740434856606, 1: 0.9813467899538005, 100760: 0.9812736008031056, 98976: 0.9810902655826327, 94809: 0.9810767981546732}"
1556,1556,1556,738715,"{99466: 0.9861007960080705, 114469: 0.9859325391906777, 104937: 0.9851027058391026, 51728: 0.9839408990620188, 105516: 0.9838727394459792}"
1557,1557,1557,738923,"{30914: 0.995727624735462, 96878: 0.9950645332892536, 32871: 0.9949432119115005, 42033: 0.9948523230886959, 44051: 0.9947743444019456}"
1558,1558,1558,738933,"{93744: 0.9804671972654374, 13043: 0.9794634450311639, 23021: 0.9783390103743204, 36692: 0.9781470325929786, 82940: 0.9779170124332459}"
1559,1559,1559,739017,"{103159: 0.9907653822237933, 45032: 0.9904516875441537, 111271: 0.9903827845219818, 6545: 0.9900813385775566, 102099: 0.9897373684283277}"
1560,1560,1560,739070,"{6189: 0.9950584139683876, 6190: 0.9950296926744028, 7815: 0.9949209766296484, 42391: 0.994868835032403, 6191: 0.9943980040653269}"
1561,1561,1561,739134,"{96920: 0.9919504623731874, 35919: 0.9913769556193903, 61546: 0.9909226732424113, 43279: 0.9900669926405162, 112598: 0.9898114128544918}"
1562,1562,1562,739141,"{20073: 0.993401444068709, 108389: 0.9920651550268339, 12432: 0.9916113712780136, 104350: 0.9909427009007167, 49290: 0.9909419068852261}"
1563,1563,1563,739148,"{103469: 0.9878377755840184, 101572: 0.9865911637976881, 51764: 0.9865739642489638, 101551: 0.9864326290769916, 325: 0.9855882745731319}"
1564,1564,1564,739160,"{56139: 0.9806396047477384, 111927: 0.9783924795460978, 104421: 0.977892385956544, 9809: 0.9776536494815576, 47156: 0.9765024804247234}"
1565,1565,1565,739164,"{113189: 0.9912948023372409, 97490: 0.9897622580508739, 19139: 0.989718790073607, 102467: 0.9896095563385882, 101390: 0.9893338089214956}"
1566,1566,1566,739377,"{101390: 0.9910882792883355, 100996: 0.9910081065976354, 103159: 0.9907529229518969, 104813: 0.9907404135364654, 103096: 0.9905211406242207}"
1567,1567,1567,739503,"{102868: 0.9871154235256504, 46132: 0.9862760815414388, 104855: 0.9861785632877067, 80864: 0.9859596910315478, 112579: 0.9857821514036355}"
1568,1568,1568,739539,"{108950: 0.9911411635217008, 102099: 0.9909138223639803, 105225: 0.989994001965358, 53747: 0.9896220073076897, 97490: 0.9894736024567886}"
1569,1569,1569,739540,"{108950: 0.9911411635217008, 102099: 0.9909138223639803, 105225: 0.989994001965358, 53747: 0.9896220073076897, 97490: 0.9894736024567886}"
1570,1570,1570,739577,"{109288: 0.9852729341147816, 33419: 0.9831052409669654, 101347: 0.9828581604337884, 34: 0.9827781202345537, 891: 0.9822145479563046}"
1571,1571,1571,739622,"{6455: 0.9842952102947967, 670: 0.9838476128353859, 44794: 0.9835375999287383, 109868: 0.9833370511555534, 102709: 0.9831549832009603}"
1572,1572,1572,739805,"{106141: 0.991149100250824, 52642: 0.991048248632839, 36847: 0.9904121984179959, 49667: 0.9900010050735402, 45026: 0.9898247251928944}"
1573,1573,1573,740052,"{54130: 0.986019278836413, 34567: 0.9857098808791156, 58492: 0.9853779563439227, 113853: 0.9852030237400607, 109151: 0.9850103460371549}"
1574,1574,1574,740168,"{101061: 0.9836561765280066, 105037: 0.9835631176038538, 74601: 0.9833731420004156, 27301: 0.9833131251984799, 101793: 0.9832885289696847}"
1575,1575,1575,740216,"{112802: 0.9881192189856568, 59843: 0.9878723915353457, 6854: 0.9869067068153685, 47151: 0.9868941900126054, 34880: 0.9868033625442323}"
1576,1576,1576,740248,"{94646: 0.99886715743638, 107555: 0.9986849000441904, 43916: 0.9983625266975654, 43380: 0.9981803602185924, 101160: 0.9981412728052301}"
1577,1577,1577,740250,"{102467: 0.9932050471142296, 64238: 0.9929842782281673, 97490: 0.9917432801254505, 8791: 0.9911578731676097, 103876: 0.9905438843967037}"
1578,1578,1578,740286,"{97490: 0.9915428535044785, 38709: 0.9893561450059246, 47253: 0.9893522630824678, 113173: 0.9889918177443737, 102467: 0.988946530141361}"
1579,1579,1579,740305,"{100229: 0.980497323444087, 84525: 0.9797674693875714, 45916: 0.9779521441619913, 97946: 0.977933165812558, 95249: 0.977838202267137}"
1580,1580,1580,740545,"{32086: 0.9906136115099934, 60801: 0.9904087327642985, 69083: 0.9894417710340705, 22293: 0.9894248683176717, 93586: 0.9892928808674977}"
1581,1581,1581,740679,"{102467: 0.9942571081325855, 97490: 0.9934874909781201, 113212: 0.9927772880488355, 102131: 0.9916398449407429, 47308: 0.9916249034963508}"
1582,1582,1582,740684,"{102415: 0.9932591383780478, 99622: 0.9926472240482735, 97496: 0.9924404122808843, 93903: 0.992384333352699, 64263: 0.9922874868840729}"
1583,1583,1583,740939,"{84540: 0.9807851293372595, 25432: 0.9794633551036667, 102966: 0.9779009098168241, 2263: 0.9777023864201531, 10375: 0.9771633946930037}"
1584,1584,1584,741004,"{114691: 0.9773406580231141, 42179: 0.975080362782673, 84993: 0.9748616344866419, 43776: 0.9746933617458434, 16805: 0.9745771667151801}"
1585,1585,1585,741073,"{64238: 0.9833458302959274, 111194: 0.9831312172047703, 46394: 0.9827913855590934, 55642: 0.9820494744716018, 112761: 0.9796320476619974}"
1586,1586,1586,741217,"{97864: 0.9846263601726942, 84035: 0.9832752175693704, 41670: 0.9827590917444379, 114276: 0.9826047584728743, 69575: 0.982268780052376}"
1587,1587,1587,741244,"{102308: 0.9804810315540792, 74890: 0.9796099226812388, 34725: 0.9792390393773901, 54596: 0.9790280164530443, 34366: 0.9775309726463635}"
1588,1588,1588,741271,"{43631: 0.9815529215402021, 27304: 0.9808922607181346, 99863: 0.9808707254566026, 22849: 0.980350068414974, 111952: 0.9801141139732058}"
1589,1589,1589,741273,"{46394: 0.9851928016050369, 99323: 0.9839823376064964, 55642: 0.9818581295003954, 83252: 0.9817839382612844, 77616: 0.9817735449019149}"
1590,1590,1590,741322,"{37434: 0.9905985845485488, 35445: 0.9886492139191463, 104662: 0.9884511557919122, 112679: 0.988375259151389, 32477: 0.9883320901340368}"
1591,1591,1591,741331,"{36847: 0.9956180578401804, 16259: 0.9951528597746537, 95351: 0.9949918212762808, 97705: 0.9948645768353772, 99138: 0.9947055028965812}"
1592,1592,1592,741455,"{100996: 0.9871539757206366, 94448: 0.9863468067055188, 109181: 0.9852970162510439, 97490: 0.9851680101625093, 35064: 0.9851171112498841}"
1593,1593,1593,741708,"{30407: 0.9988776770497473, 108293: 0.9988519456948228, 100614: 0.9987970005433152, 45042: 0.9987939634602548, 94979: 0.9983985887055044}"
1594,1594,1594,741753,"{52454: 0.980457554714571, 5218: 0.9803837983782169, 44533: 0.9803801521229026, 106195: 0.9783925977694936, 99485: 0.9779852999096146}"
1595,1595,1595,741768,"{35808: 0.9873745483018994, 10398: 0.9863529951705797, 108742: 0.9863263719772927, 101728: 0.9858216833853516, 10542: 0.9854031886388603}"
1596,1596,1596,741771,"{34924: 0.9933666314984199, 64263: 0.9888220766016511, 102035: 0.9888167880550869, 94832: 0.9885482724754107, 102467: 0.988268671211539}"
1597,1597,1597,742095,"{93233: 0.9853373209631515, 32694: 0.9848663967629527, 99466: 0.984636161723305, 93666: 0.9842469327830764, 19387: 0.9841641450326568}"
1598,1598,1598,742099,"{42044: 0.9925001666040922, 43747: 0.9922455452573652, 10498: 0.9920365444023567, 76013: 0.9915883343142391, 3998: 0.9912232208591034}"
1599,1599,1599,742419,"{102649: 0.9851162369013953, 100976: 0.9845441637974155, 85852: 0.9839783404888213, 26352: 0.9839735865196189, 42860: 0.9836921142352251}"
1600,1600,1600,742504,"{90223: 0.9854124955734249, 113254: 0.9828977174963263, 744: 0.9819126600984237, 97461: 0.9819067522229296, 94080: 0.9816988004893319}"
1601,1601,1601,742723,"{113252: 0.9855755385746489, 108877: 0.9855063128804457, 94411: 0.9850123996328192, 64238: 0.9840256579045921, 113189: 0.9839179818387438}"
1602,1602,1602,743125,"{44099: 0.9955925071931179, 104248: 0.9951702908582039, 107427: 0.9948693961258623, 102702: 0.9947565887539134, 29487: 0.9943791479192126}"
1603,1603,1603,743167,"{29306: 0.9824393413666509, 67617: 0.9821404845975165, 64398: 0.9820197187304478, 108877: 0.9819633034246912, 108744: 0.9817751666457117}"
1604,1604,1604,743203,"{102467: 0.9969777203071166, 97490: 0.9964097516723207, 46706: 0.9953854278291216, 106368: 0.995046484849027, 47308: 0.9948054146430546}"
1605,1605,1605,743207,"{102467: 0.9969777203071166, 97490: 0.9964097516723207, 46706: 0.9953854278291216, 106368: 0.995046484849027, 47308: 0.9948054146430546}"
1606,1606,1606,743395,"{97490: 0.9955829427250864, 113189: 0.9944884447574108, 99323: 0.9938920477928237, 46706: 0.9938785550892955, 108950: 0.9938748309951504}"
1607,1607,1607,743448,"{44099: 0.9961522854905228, 40927: 0.9953482667942068, 102702: 0.9952060927193301, 111777: 0.9951569539404378, 9472: 0.9951529455228181}"
1608,1608,1608,743449,"{44099: 0.9961522854905228, 40927: 0.9953482667942068, 102702: 0.9952060927193301, 111777: 0.9951569539404378, 9472: 0.9951529455228181}"
1609,1609,1609,743555,"{52016: 0.9805301596490062, 113010: 0.9802795972412067, 52333: 0.9798202669760253, 99104: 0.9788984374647253, 1356: 0.9787146072167661}"
1610,1610,1610,743561,"{95844: 0.9886688233200066, 43408: 0.9885641989145547, 101347: 0.9885413137586715, 102870: 0.9883836037023723, 51734: 0.9882734408762115}"
